TC_1,TC_2,TC_3,TC_4,TC_5,TC_6,TC_7,TC_8,TC_9,TC_10,TC_11,TC_12,TC_13,TC_14,TC_15,TC_16
3.1118652156395754,2.7741916380129616,2.5313627122929674,2.3246401273407713,1.1492865344436396,0.6990798326523695,0.8835825567394977,0.7706758948653416,0.7826168798035731,0.4046111747704231,0.3835292675046773,0.3122652992292956,0.09717693614583922,0.07598318473965904,0.07648473451671123,0.045372596252303055
3.1220812171125374,2.7741916380129616,2.5313627122929674,2.3246401273407713,1.1595011907377923,0.6990798326523695,0.8937989848689014,0.7808914342824274,0.7826168798035731,0.4046111747704231,0.3835292675046773,0.3122652992292956,0.10739159243999197,0.07598318473965904,0.07648473451671123,0.045372596252303055
3.1322972185855065,2.784405346906251,2.541590490601486,2.3348552279910777,1.169715847031945,0.7092945317984807,0.8937989848689014,0.7808914342824274,0.7826168798035731,0.41482488366370873,0.3835292675046773,0.3122652992292956,0.10739159243999197,0.07598318473965904,0.07648473451671123,0.045372596252303055
3.1322972185855065,2.784405346906251,2.5518182689100044,2.3348552279910777,1.169715847031945,0.7092945317984807,0.9040154129983051,0.7808914342824274,0.7826168798035731,0.41482488366370873,0.3835292675046773,0.3122652992292956,0.10739159243999197,0.07598318473965904,0.07648473451671123,0.045372596252303055
3.1425132200584684,2.784405346906251,2.541590490601486,2.3348552279910777,1.169715847031945,0.7092945317984807,0.9040154129983051,0.7808914342824274,0.7928328812765386,0.41482488366370873,0.39375704581319226,0.32248039987960553,0.10739159243999197,0.07598318473965904,0.07648473451671123,0.045372596252303055
3.1425132200584684,2.784405346906251,2.5518182689100044,2.3348552279910777,1.169715847031945,0.7195092309445883,0.9040154129983051,0.7808914342824274,0.7826168798035731,0.41482488366370873,0.39375704581319226,0.32248039987960553,0.10739159243999197,0.07598318473965904,0.07648473451671123,0.045372596252303055
3.1425132200584684,2.804832764692822,2.562046047218516,2.345070328641391,1.169715847031945,0.7195092309445883,0.9040154129983051,0.7911069736995131,0.7928328812765386,0.4352523014502836,0.39375704581319226,0.33269550052991903,0.10739159243999197,0.08619788388577021,0.07648473451671123,0.045372596252303055
3.1527292215314375,2.79461905579954,2.562046047218516,2.345070328641391,1.1799305033260978,0.7195092309445883,0.9040154129983051,0.7911069736995131,0.7928328812765386,0.4250385925569944,0.39375704581319226,0.32248039987960553,0.10739159243999197,0.08619788388577021,0.07648473451671123,0.045372596252303055
3.1425132200584684,2.79461905579954,2.541590490601486,2.345070328641391,1.1799305033260978,0.7195092309445883,0.9040154129983051,0.7911069736995131,0.7928328812765386,0.4250385925569944,0.39375704581319226,0.33269550052991903,0.10739159243999197,0.08619788388577021,0.07648473451671123,0.055588135669388805
3.1527292215314375,2.804832764692822,2.562046047218516,2.3552854292917047,1.1799305033260978,0.7195092309445883,0.9040154129983051,0.7911069736995131,0.7928328812765386,0.4250385925569944,0.4039848241217072,0.33269550052991903,0.11760624873414471,0.08619788388577021,0.08670116264611494,0.045372596252303055
